fips_code,state_id,state_name,year,niaaa_pop_21_plus,census_total_pop,census_percent_pop_21_plus,census_percent_pop_18_24,census_percent_pop_25_34,census_percent_pop_35_44,census_percent_pop_45_54,census_percent_pop_55_64,census_percent_pop_65_plus,census_percent_pop_male,census_percent_pop_female,census_percent_pop_married,census_percent_pop_widowed,census_percent_pop_divorced,census_percent_pop_separated,census_percent_pop_never_married,ed_census_percent_pop_less_hs,ed_census_percent_pop_only_hs,ed_census_percent_pop_some_college_or_assoc,ed_percent_pop_college_grad_only,ed_percent_pop_grad_prof_degree,census_percent_employed,census_percent_unemployed,census_percent_armed_forces_employment,census_percent_not_in_labor_force,brfss_drinking_culture_surrogate_metric_percent_binge,tpc_state_beer_tax_rates_dollar_gal,bea_personal_income_dollars,bea_disp_inc_dollars,bea_percapita_personal_income_dollars,bea_percapita_disp_inc_dollars,census_median_household_inc_dollars,niaaa_total_beer_vol_consumed_gallons,niaaa_legal_adult_per_capita_beer_consumed_gallons,ba_craft_beer_produced_gallons,ba_legal_adult_per_capita_craft_beer_produced_gallons
10,DE,Delaware,2014,691868,935614,0.7380,0.0980,0.1300,0.1190,0.1370,0.1330,0.1640,0.4850,0.5150,0.4680,0.0610,0.1220,0.0150,0.3340,0.1100,0.3120,0.2720,0.1830,0.1230,0.5850,0.0420,0.0040,0.3690,0.157,0.16,42422.9,37683.7,45364,40297,59716,20853576,30.14,7428375,10.74
11,DC,District of Columbia,2014,514517,658893,0.7740,0.1220,0.2280,0.1410,0.1170,0.1050,0.1130,0.4740,0.5260,0.2750,0.0440,0.0900,0.0250,0.5650,0.0980,0.1820,0.1700,0.2430,0.3060,0.6230,0.0610,0.0060,0.3110,0.249,0.09,46124,39080.4,70466,59705,71648,14477000,28.14,640469,1.24
12,FL,Florida,2014,15090776,19893297,0.7580,0.0900,0.1260,0.1220,0.1370,0.1290,0.1910,0.4890,0.5110,0.4580,0.0710,0.1300,0.0240,0.3160,0.1280,0.2960,0.3040,0.1740,0.0980,0.5360,0.0470,0.0030,0.4140,0.15,0.48,848535.3,757871.4,42865,38285,47463,407956097,27.03,34970758,2.32
13,GA,Georgia,2014,7161355,10097343,0.7080,0.1020,0.1360,0.1370,0.1380,0.1170,0.1240,0.4870,0.5130,0.4630,0.0560,0.1130,0.0240,0.3440,0.1440,0.2840,0.2820,0.1820,0.1080,0.5670,0.0510,0.0060,0.3760,0.142,1.01,398585.7,355074.7,39551,35234,49321,185535000,25.91,8777740,1.23
15,HI,Hawaii,2014,1058305,1419561,0.7450,0.0960,0.1490,0.1240,0.1260,0.1270,0.1600,0.5050,0.4950,0.4930,0.0650,0.0960,0.0120,0.3350,0.0830,0.2850,0.3220,0.2060,0.1050,0.5810,0.0330,0.0350,0.3520,0.197,0.93,65182.2,58411.7,45448,40727,69592,33139000,31.31,860553,0.81
16,ID,Idaho,2014,1135448,1634464,0.6920,0.0970,0.1290,0.1240,0.1200,0.1220,0.1440,0.5000,0.5000,0.5460,0.0520,0.1180,0.0140,0.2700,0.0990,0.2820,0.3690,0.1680,0.0830,0.5810,0.0340,0.0030,0.3810,0.148,0.15,60897,55056.4,37128,33567,47861,30380000,26.76,1797100,1.58
17,IL,Illinois,2014,9371850,12880580,0.7270,0.0980,0.1380,0.1310,0.1370,0.1260,0.1390,0.4910,0.5090,0.4740,0.0580,0.1000,0.0170,0.3520,0.1180,0.2670,0.2870,0.2010,0.1270,0.6000,0.0530,0.0020,0.3460,0.202,0.23,629465,548692.2,48531,42304,57444,263212024,28.09,12433077,1.33
18,IN,Indiana,2014,4729682,6596855,0.7150,0.1020,0.1280,0.1260,0.1350,0.1270,0.1430,0.4920,0.5080,0.4910,0.0590,0.1290,0.0150,0.3060,0.1160,0.3430,0.2950,0.1570,0.0890,0.5950,0.0450,0.0000,0.3600,0.148,0.12,269159.1,242163.9,40721,36637,49446,116807997,24.7,4899331,1.04
19,IA,Iowa,2014,2240941,3107126,0.7220,0.1030,0.1260,0.1180,0.1320,0.1310,0.1580,0.4970,0.5030,0.5300,0.0620,0.1060,0.0110,0.2900,0.0790,0.3170,0.3270,0.1860,0.0900,0.6470,0.0300,0.0010,0.3220,0.214,0.19,137733.5,123370,44123,39522,53712,75858329,33.85,1342598,0.6
20,KS,Kansas,2014,2052888,2904021,0.7070,0.1030,0.1330,0.1210,0.1260,0.1250,0.1440,0.4980,0.5020,0.5210,0.0580,0.1160,0.0130,0.2910,0.0970,0.2650,0.3230,0.2030,0.1130,0.6190,0.0340,0.0070,0.3400,0.158,0.18,134773.9,120832.3,46290,41502,52504,53768578,26.19,1123677,0.55
21,KY,Kentucky,2014,3228726,4413457,0.7290,0.0980,0.1280,0.1270,0.1390,0.1310,0.1480,0.4930,0.5070,0.4960,0.0670,0.1310,0.0230,0.2840,0.1550,0.3380,0.2840,0.1300,0.0920,0.5440,0.0450,0.0040,0.4070,0.127,0.08,164862.1,147914.4,37226,33399,42958,75943465,23.52,2220851,0.69
22,LA,Louisiana,2014,3353308,4649676,0.7180,0.1020,0.1420,0.1240,0.1300,0.1260,0.1360,0.4890,0.5110,0.4330,0.0660,0.1200,0.0270,0.3550,0.1640,0.3380,0.2690,0.1520,0.0780,0.5520,0.0440,0.0040,0.4000,0.16,0.32,197729.8,178989,42533,38502,44555,109523000,32.66,6133437,1.83
23,ME,Maine,2014,1020895,1330089,0.7680,0.0850,0.1140,0.1170,0.1520,0.1550,0.1820,0.4870,0.5130,0.4960,0.0620,0.1460,0.0100,0.2870,0.0830,0.3230,0.3000,0.1940,0.1000,0.5930,0.0370,0.0020,0.3690,0.17,0.35,54984.6,49435.7,41140,36988,49462,34255000,33.55,8979034,8.8
24,MD,Maryland,2014,4376581,5976407,0.7330,0.0940,0.1380,0.1290,0.1470,0.1280,0.1370,0.4850,0.5150,0.4650,0.0570,0.1000,0.0250,0.3540,0.1040,0.2570,0.2570,0.2070,0.1750,0.6270,0.0480,0.0050,0.3190,0.154,0.09,318983.1,275659.4,53084,45875,73971,93856658,21.45,6534116,1.49
25,MA,Massachusetts,2014,5057088,6745408,0.7480,0.1040,0.1380,0.1240,0.1460,0.1310,0.1510,0.4850,0.5150,0.4580,0.0570,0.0950,0.0190,0.3710,0.1030,0.2490,0.2360,0.2320,0.1800,0.6290,0.0450,0.0010,0.3250,0.174,0.11,396488.7,334155.5,58141,49000,69160,123779057,24.48,11559365,2.29
26,MI,Michigan,2014,7282231,9909877,0.7330,0.1010,0.1210,0.1200,0.1410,0.1380,0.1540,0.4910,0.5090,0.4760,0.0610,0.1180,0.0140,0.3320,0.1010,0.2970,0.3290,0.1650,0.1080,0.5590,0.0500,0.0000,0.3900,0.189,0.2,407267,362554.6,40830,36348,49847,192738252,26.47,25578181,3.51
27,MN,Minnesota,2014,3952182,5457173,0.7260,0.0920,0.1380,0.1230,0.1390,0.1310,0.1430,0.4970,0.5030,0.5170,0.0510,0.1020,0.0110,0.3200,0.0740,0.2570,0.3260,0.2270,0.1160,0.6630,0.0330,0.0010,0.3030,0.195,0.15,270190.2,234034.9,49365,42759,61481,112486408,28.46,16387923,4.15
28,MS,Mississippi,2014,2132130,2994079,0.7070,0.1040,0.1280,0.1290,0.1270,0.1250,0.1430,0.4870,0.5130,0.4400,0.0720,0.1210,0.0320,0.3360,0.1720,0.3000,0.3170,0.1300,0.0800,0.5170,0.0560,0.0040,0.4230,0.128,0.43,103442.7,95153.1,34624,31849,39680,71424000,33.5,766475,0.36
29,MO,Missouri,2014,4423401,6063589,0.7280,0.0980,0.1310,0.1210,0.1360,0.1310,0.1540,0.4900,0.5100,0.4880,0.0630,0.1240,0.0200,0.3050,0.1110,0.3140,0.3000,0.1710,0.1040,0.5810,0.0420,0.0040,0.3730,0.151,0.06,250783.7,223920.8,41380,36948,48363,128761279,29.11,10142617,2.29
30,MT,Montana,2014,756715,1023579,0.7380,0.1010,0.1250,0.1120,0.1280,0.1470,0.1660,0.5020,0.4980,0.5100,0.0610,0.1270,0.0160,0.2860,0.0740,0.3060,0.3270,0.1950,0.0980,0.6010,0.0310,0.0040,0.3640,0.189,0.14,42901.4,38238.4,41855,37306,46328,30580609,40.41,4813783,6.36
31,NE,Nebraska,2014,1330699,1881503,0.7070,0.1000,0.1350,0.1210,0.1260,0.1250,0.1440,0.4980,0.5020,0.5250,0.0580,0.1070,0.0130,0.2970,0.0970,0.2720,0.3350,0.2020,0.0930,0.6710,0.0290,0.0030,0.2970,0.203,0.31,91084.5,81556.5,48195,43154,52686,46159000,34.69,1052118,0.79
32,NV,Nevada,2014,2061304,2839099,0.7290,0.0910,0.1430,0.1350,0.1350,0.1220,0.1410,0.5030,0.4970,0.4470,0.0510,0.1420,0.0220,0.3370,0.1490,0.2820,0.3380,0.1520,0.0790,0.5770,0.0560,0.0030,0.3630,0.16,0.16,115514.1,103922.8,41112,36986,51450,72436028,35.14,1633210,0.79
33,NH,New Hampshire,2014,1006901,1326813,0.7540,0.0970,0.1170,0.1200,0.1580,0.1490,0.1580,0.4940,0.5060,0.5150,0.0550,0.1220,0.0110,0.2960,0.0780,0.2860,0.2860,0.2170,0.1330,0.6440,0.0350,0.0010,0.3200,0.168,0.3,69630.5,62558.6,51993,46713,66532,42419976,42.13,2478501,2.46
34,NJ,New Jersey,2014,6536801,8938175,0.7370,0.0890,0.1280,0.1320,0.1500,0.1290,0.1470,0.4880,0.5120,0.4860,0.0610,0.0850,0.0200,0.3470,0.1090,0.2820,0.2350,0.2310,0.1430,0.6100,0.0500,0.0010,0.3390,0.158,0.12,509357.6,439473.5,56383,48647,71919,137420208,21.02,2086951,0.32
35,NM,New Mexico,2014,1500684,2085572,0.7160,0.1010,0.1320,0.1180,0.1270,0.1290,0.1520,0.4950,0.5050,0.4530,0.0600,0.1230,0.0190,0.3450,0.1580,0.2640,0.3140,0.1510,0.1140,0.5340,0.0510,0.0060,0.4100,0.137,0.41,77266,70306.2,36880,33558,44803,48570823,32.37,2388504,1.59
36,NY,New York,2014,14644554,19746227,0.7440,0.1000,0.1440,0.1270,0.1410,0.1270,0.1460,0.4850,0.5150,0.4430,0.0600,0.0870,0.0250,0.3850,0.1430,0.2660,0.2470,0.1960,0.1490,0.5850,0.0460,0.0010,0.3680,0.15,0.14,1090000.8,905575.3,54495,45274,58878,328356273,22.42,29395070,2.01
37,NC,North Carolina,2014,7244796,9943964,0.7250,0.1000,0.1290,0.1330,0.1370,0.1250,0.1470,0.4870,0.5130,0.4840,0.0630,0.1090,0.0300,0.3140,0.1360,0.2660,0.3110,0.1860,0.1010,0.5630,0.0510,0.0100,0.3760,0.136,0.62,393886.1,351332.9,39866,35559,46556,190264695,26.26,11546669,1.59
38,ND,North Dakota,2014,534642,739482,0.7260,0.1260,0.1460,0.1110,0.1230,0.1250,0.1410,0.5090,0.4910,0.5210,0.0570,0.0940,0.0080,0.3190,0.0780,0.2790,0.3690,0.1980,0.0760,0.6650,0.0210,0.0090,0.3060,0.24,0.16,42181.3,37298.9,56665,50106,59029,22514390,42.11,141714,0.27
39,OH,Ohio,2014,8495730,11594163,0.7310,0.0950,0.1270,0.1220,0.1380,0.1360,0.1550,0.4900,0.5100,0.4740,0.0640,0.1230,0.0170,0.3210,0.1060,0.3390,0.2880,0.1660,0.1010,0.5870,0.0450,0.0010,0.3670,0.181,0.18,492475.6,438364.6,42278,37633,49308,253611000,29.85,39504258,4.65
40,OK,Oklahoma,2014,2767586,3878051,0.7110,0.1020,0.1360,0.1230,0.1260,0.1220,0.1450,0.4950,0.5050,0.5010,0.0630,0.1330,0.0210,0.2820,0.1270,0.3170,0.3140,0.1600,0.0810,0.5730,0.0340,0.0060,0.3870,0.129,0.4,177635.7,161105.4,45882,41612,47529,75981000,27.45,788186,0.28
41,OR,Oregon,2014,2958233,3970239,0.7440,0.0920,0.1360,0.1310,0.1280,0.1370,0.1600,0.4950,0.5050,0.4850,0.0550,0.1350,0.0180,0.3070,0.1030,0.2430,0.3460,0.1920,0.1160,0.5660,0.0480,0.0010,0.3850,0.166,0.08,165171.9,144305.1,41653,36391,51075,90537596,30.61,32210947,10.89
42,PA,Pennsylvania,2014,9550351,12787209,0.7460,0.0960,0.1280,0.1190,0.1410,0.1380,0.1670,0.4890,0.5110,0.4770,0.0680,0.0960,0.0220,0.3360,0.1060,0.3640,0.2410,0.1750,0.1140,0.5810,0.0440,0.0000,0.3750,0.167,0.08,611421.7,540060.9,47469,41929,53234,315952000,33.08,126321365,13.23
44,RI,Rhode Island,2014,790343,1055173,0.7470,0.1110,0.1310,0.1200,0.1450,0.1340,0.1580,0.4850,0.5150,0.4440,0.0640,0.1140,0.0180,0.3610,0.1420,0.2870,0.2660,0.1810,0.1230,0.5970,0.0500,0.0030,0.3500,0.184,0.1,50045.1,44303,46639,41287,54891,20160253,25.51,559282,0.71
45,SC,South Carolina,2014,3545487,4832482,0.7310,0.1010,0.1280,0.1250,0.1340,0.1310,0.1580,0.4870,0.5130,0.4660,0.0670,0.1110,0.0320,0.3240,0.1390,0.3030,0.2950,0.1670,0.0960,0.5490,0.0490,0.0080,0.3940,0.141,0.77,180837.7,163645.6,37735,34148,45238,109089000,30.77,1744099,0.49
46,SD,South Dakota,2014,603748,853175,0.7090,0.1020,0.1310,0.1140,0.1250,0.1300,0.1520,0.5010,0.4990,0.5140,0.0650,0.1040,0.0110,0.3060,0.0830,0.3060,0.3330,0.2000,0.0780,0.6650,0.0270,0.0050,0.3040,0.174,0.27,39607.1,36056.8,46727,42538,50979,22847000,37.84,146339,0.24
47,TN,Tennessee,2014,4799004,6549352,0.7300,0.0960,0.1300,0.1290,0.1360,0.1290,0.1510,0.4870,0.5130,0.4870,0.0640,0.1260,0.0240,0.2980,0.1420,0.3330,0.2720,0.1620,0.0910,0.5570,0.0470,0.0030,0.3920,0.106,1.15,263856,241982.8,40230,36895,44361,124053848,25.85,3766958,0.78
48,TX,Texas,2014,18682027,26956958,0.6920,0.1020,0.1450,0.1360,0.1280,0.1100,0.1150,0.4970,0.5030,0.4900,0.0510,0.1090,0.0260,0.3240,0.1780,0.2520,0.2920,0.1820,0.0960,0.6020,0.0390,0.0040,0.3550,0.163,0.19,1257639.6,1130364.6,46739,42009,53035,594722583,31.83,30470455,1.63
49,UT,Utah,2014,1905588,2942902,0.6490,0.1130,0.1480,0.1320,0.1050,0.0940,0.1010,0.5030,0.4970,0.5630,0.0370,0.0910,0.0150,0.2940,0.0860,0.2300,0.3730,0.2080,0.1030,0.6400,0.0330,0.0020,0.3240,0.114,0.41,111056.4,98969.1,37638,33541,60922,32550000,17.08,5009794,2.63
50,VT,Vermont,2014,471808,626562,0.7590,0.1060,0.1160,0.1150,0.1440,0.1540,0.1700,0.4920,0.5080,0.5010,0.0570,0.1230,0.0120,0.3070,0.0800,0.3070,0.2650,0.2090,0.1400,0.6250,0.0360,0.0010,0.3380,0.179,0.27,29724.5,26684.2,46897,42100,54166,18476000,39.16,7561059,16.03
51,VA,Virginia,2014,6108133,8326289,0.7320,0.1000,0.1400,0.1320,0.1410,0.1250,0.1380,0.4920,0.5080,0.4990,0.0560,0.1010,0.0240,0.3200,0.1150,0.2460,0.2720,0.2090,0.1590,0.6060,0.0390,0.0160,0.3390,0.152,0.26,414710.1,362726.7,49764,43526,64902,153586252,25.14,6074656,0.99
53,WA,Washington,2014,5193375,7061530,0.7340,0.0960,0.1430,0.1310,0.1340,0.1290,0.1410,0.5000,0.5000,0.5050,0.0490,0.1200,0.0160,0.3090,0.0960,0.2280,0.3450,0.2100,0.1210,0.5910,0.0410,0.0090,0.3590,0.171,0.26,355276.6,318181.6,50265,45017,61366,124775000,24.03,12559059,2.42
54,WV,West Virginia,2014,1400416,1850326,0.7520,0.0920,0.1190,0.1230,0.1360,0.1460,0.1780,0.4940,0.5060,0.4940,0.0790,0.1330,0.0170,0.2770,0.1480,0.4110,0.2490,0.1180,0.0740,0.4950,0.0370,0.0010,0.4680,0.096,0.18,67156.8,60689.3,36242,32752,41059,41974000,29.97,245623,0.18
55,WI,Wisconsin,2014,4208782,5757564,0.7330,0.0970,0.1270,0.1200,0.1420,0.1350,0.1520,0.4960,0.5040,0.5060,0.0560,0.1100,0.0110,0.3170,0.0860,0.3190,0.3100,0.1890,0.0950,0.6330,0.0350,0.0000,0.3310,0.221,0.06,255165.3,226522.3,44159,39202,52622,149482000,35.52,26377098,6.27
56,WY,Wyoming,2014,421852,584153,0.7230,0.0980,0.1430,0.1220,0.1240,0.1390,0.1380,0.5090,0.4910,0.5250,0.0530,0.1400,0.0130,0.2700,0.0740,0.2740,0.3860,0.1790,0.0870,0.6480,0.0290,0.0050,0.3180,0.172,0.02,32679.6,29090.1,56252,50073,57055,13231717,31.37,577114,1.37
1,AL,Alabama,2015,3561343,4858979,0.7300,0.0960,0.1290,0.1260,0.1330,0.1320,0.1570,0.4840,0.5160,0.4660,0.0710,0.1260,0.0250,0.3120,0.1510,0.3100,0.2970,0.1540,0.0880,0.5260,0.0410,0.0020,0.4310,0.116,1.05,187474.7,169520.5,38197,34538,44765,99324000,27.89,1561439,0.44
2,AK,Alaska,2015,524178,738432,0.7040,0.1120,0.1610,0.1240,0.1260,0.1280,0.0960,0.5260,0.4740,0.4720,0.0370,0.1150,0.0200,0.3570,0.0740,0.2730,0.3570,0.1870,0.1100,0.6210,0.0530,0.0310,0.2950,0.204,1.07,41918.6,38075.3,56714,51514,73355,14597787,27.85,6498964,12.4
4,AZ,Arizona,2015,4924573,6828065,0.7200,0.0980,0.1340,0.1240,0.1230,0.1190,0.1640,0.4960,0.5040,0.4640,0.0560,0.1280,0.0170,0.3350,0.1390,0.2450,0.3390,0.1740,0.1030,0.5450,0.0400,0.0030,0.4120,0.142,0.16,267474.1,239543.4,39836,35676,51492,143964000,29.23,5803603,1.18
5,AR,Arkansas,2015,2154349,2978204,0.7220,0.0960,0.1290,0.1230,0.1290,0.1250,0.1610,0.4910,0.5090,0.5010,0.0710,0.1320,0.0210,0.2740,0.1460,0.3410,0.2950,0.1400,0.0780,0.5400,0.0330,0.0020,0.4240,0.141,0.24,116632.4,105216,39266,35422,41995,52175538,24.22,763313,0.35
6,CA,California,2015,28200824,39144818,0.7250,0.1010,0.1490,0.1330,0.1340,0.1180,0.1320,0.4970,0.5030,0.4620,0.0500,0.0950,0.0220,0.3710,0.1780,0.2080,0.2910,0.2030,0.1200,0.5810,0.0460,0.0040,0.3700,0.165,0.2,2097049.6,1786764.4,53817,45854,64500,705526842,25.02,117793335,4.18
8,CO,Colorado,2015,3985098,5456574,0.7300,0.0970,0.1520,0.1350,0.1300,0.1250,0.1300,0.5020,0.4980,0.5060,0.0430,0.1200,0.0140,0.3170,0.0880,0.2170,0.3020,0.2480,0.1450,0.6380,0.0350,0.0070,0.3200,0.176,0.08,279696,243622.7,51394,44766,63909,111460686,27.97,55050761,13.81
9,CT,Connecticut,2015,2667617,3590886,0.7430,0.0980,0.1230,0.1200,0.1500,0.1380,0.1580,0.4880,0.5120,0.4700,0.0570,0.1070,0.0130,0.3530,0.0980,0.2740,0.2450,0.2170,0.1670,0.6180,0.0460,0.0030,0.3330,0.169,0.24,239184.9,199677.4,66220,55282,71346,56661464,21.24,3270004,1.23
10,DE,Delaware,2015,701241,945934,0.7410,0.0940,0.1310,0.1170,0.1370,0.1350,0.1700,0.4840,0.5160,0.4700,0.0630,0.1120,0.0170,0.3380,0.1110,0.2980,0.2810,0.1800,0.1290,0.5850,0.0360,0.0040,0.3750,0.149,0.16,44626.3,39461.6,47244,41776,61255,20653471,29.45,7711002,11
11,DC,District of Columbia,2015,525300,672228,0.7730,0.1210,0.2270,0.1430,0.1150,0.1040,0.1140,0.4760,0.5240,0.2900,0.0460,0.0880,0.0220,0.5540,0.1020,0.1740,0.1570,0.2380,0.3290,0.6400,0.0500,0.0070,0.3020,0.272,0.09,49741.7,41864.1,74728,62894,75628,14570000,27.74,921537,1.75
12,FL,Florida,2015,15410074,20271272,0.7600,0.0880,0.1280,0.1220,0.1350,0.1310,0.1950,0.4880,0.5120,0.4550,0.0700,0.1320,0.0240,0.3180,0.1240,0.2920,0.3000,0.1820,0.1020,0.5400,0.0410,0.0030,0.4160,0.156,0.48,905450.5,802776.3,44945,39849,49426,421229917,27.33,37446016,2.43
13,GA,Georgia,2015,7265718,10214860,0.7110,0.1010,0.1350,0.1360,0.1370,0.1180,0.1270,0.4870,0.5130,0.4680,0.0550,0.1130,0.0220,0.3420,0.1390,0.2810,0.2810,0.1860,0.1130,0.5760,0.0440,0.0060,0.3740,0.153,1.01,423242,375453.3,41529,36840,51244,185163000,25.48,11315465,1.56
15,HI,Hawaii,2015,1066575,1431603,0.7480,0.0940,0.1510,0.1240,0.1220,0.1260,0.1650,0.5060,0.4940,0.4930,0.0620,0.0950,0.0140,0.3350,0.0910,0.2710,0.3240,0.2080,0.1060,0.5860,0.0300,0.0390,0.3450,0.189,0.93,68200.8,60613.2,47150,41904,73486,33604000,31.51,1266443,1.19
16,ID,Idaho,2015,1153130,1654930,0.6980,0.0950,0.1310,0.1240,0.1200,0.1220,0.1470,0.5000,0.5000,0.5340,0.0480,0.1200,0.0140,0.2840,0.1000,0.2750,0.3660,0.1780,0.0820,0.5860,0.0330,0.0040,0.3770,0.141,0.15,64564.3,58068.7,38838,34930,48275,30287000,26.27,2095507,1.82
17,IL,Illinois,2015,9387424,12859995,0.7290,0.0960,0.1380,0.1300,0.1360,0.1280,0.1420,0.4910,0.5090,0.4740,0.0580,0.0970,0.0170,0.3550,0.1140,0.2670,0.2890,0.2030,0.1270,0.6050,0.0450,0.0020,0.3480,0.202,0.23,657080.2,570633.8,50682,44014,59588,264693607,28.2,18452347,1.97
18,IN,Indiana,2015,4752617,6619680,0.7170,0.1020,0.1270,0.1240,0.1330,0.1290,0.1460,0.4910,0.5090,0.4830,0.0610,0.1280,0.0140,0.3140,0.1180,0.3430,0.2900,0.1600,0.0900,0.5980,0.0370,0.0010,0.3640,0.157,0.12,279385.7,250011.3,42149,37717,50532,117655414,24.76,5672318,1.19
19,IA,Iowa,2015,2252966,3123899,0.7200,0.1030,0.1260,0.1180,0.1280,0.1320,0.1610,0.4960,0.5040,0.5210,0.0630,0.1080,0.0130,0.2960,0.0830,0.3210,0.3280,0.1820,0.0870,0.6460,0.0280,0.0010,0.3250,0.198,0.19,142521.2,127158.9,45445,40547,54736,74320220,32.99,1688632,0.75
20,KS,Kansas,2015,2064214,2911641,0.7070,0.1040,0.1320,0.1190,0.1240,0.1270,0.1470,0.4980,0.5020,0.5130,0.0600,0.1130,0.0130,0.3000,0.0970,0.2650,0.3200,0.2040,0.1140,0.6240,0.0300,0.0090,0.3370,0.156,0.18,136189.1,121933.7,46597,41720,53906,53787283,26.06,1434928,0.7
21,KY,Kentucky,2015,3243134,4425092,0.7280,0.0960,0.1270,0.1270,0.1360,0.1330,0.1530,0.4910,0.5090,0.4910,0.0660,0.1350,0.0220,0.2860,0.1490,0.3350,0.2830,0.1360,0.0970,0.5460,0.0380,0.0040,0.4120,0.153,0.08,172269.4,153771,38768,34605,45215,79949409,24.65,2701836,0.83
22,LA,Louisiana,2015,3376580,4670724,0.7200,0.0980,0.1440,0.1240,0.1280,0.1270,0.1400,0.4890,0.5110,0.4300,0.0680,0.1200,0.0250,0.3560,0.1540,0.3410,0.2730,0.1520,0.0800,0.5540,0.0420,0.0040,0.3990,0.173,0.32,198425.9,180068.9,42484,38554,45727,107508000,31.84,6285684,1.86
23,ME,Maine,2015,1023038,1329328,0.7690,0.0840,0.1140,0.1150,0.1480,0.1580,0.1880,0.4900,0.5100,0.4960,0.0650,0.1390,0.0120,0.2870,0.0830,0.3270,0.2890,0.1950,0.1060,0.5870,0.0330,0.0020,0.3780,0.176,0.35,57356.5,51298.6,42943,38407,51494,34596000,33.82,8904967,8.7
24,MD,Maryland,2015,4409633,6006401,0.7360,0.0930,0.1390,0.1280,0.1450,0.1300,0.1410,0.4850,0.5150,0.4680,0.0560,0.1010,0.0230,0.3520,0.1040,0.2510,0.2570,0.2110,0.1770,0.6300,0.0370,0.0060,0.3270,0.142,0.09,332956.2,286550.9,55041,47369,75847,93806928,21.27,8026706,1.82
25,MA,Massachusetts,2015,5099120,6794422,0.7510,0.1030,0.1390,0.1230,0.1440,0.1330,0.1540,0.4850,0.5150,0.4560,0.0560,0.0970,0.0170,0.3730,0.0980,0.2520,0.2360,0.2310,0.1840,0.6310,0.0390,0.0010,0.3290,0.177,0.11,422547.6,354729,61548,51670,70628,122977060,24.12,13830898,2.71
26,MI,Michigan,2015,7312497,9922576,0.7350,0.0990,0.1230,0.1180,0.1390,0.1400,0.1590,0.4920,0.5080,0.4760,0.0600,0.1150,0.0130,0.3360,0.0990,0.2940,0.3290,0.1700,0.1080,0.5650,0.0440,0.0010,0.3900,0.185,0.2,429284.9,380285.6,42984,38078,51084,180825871,24.73,23866807,3.26
27,MN,Minnesota,2015,3983942,5489594,0.7270,0.0920,0.1360,0.1230,0.1360,0.1330,0.1460,0.4970,0.5030,0.5180,0.0520,0.1020,0.0110,0.3170,0.0720,0.2540,0.3270,0.2290,0.1180,0.6700,0.0290,0.0000,0.3010,0.195,0.15,282988,243358.4,51362,44169,63488,115546543,29,19590605,4.92
28,MS,Mississippi,2015,2137704,2992333,0.7090,0.1040,0.1250,0.1290,0.1260,0.1260,0.1480,0.4840,0.5160,0.4390,0.0700,0.1170,0.0290,0.3460,0.1650,0.3100,0.3160,0.1300,0.0790,0.5140,0.0500,0.0050,0.4310,0.119,0.43,104772.2,96008,35100,32164,40593,70680000,33.06,954490,0.45
29,MO,Missouri,2015,4446058,6083672,0.7290,0.0980,0.1310,0.1210,0.1330,0.1330,0.1570,0.4900,0.5100,0.4880,0.0650,0.1240,0.0180,0.3050,0.1110,0.3100,0.3010,0.1730,0.1060,0.5940,0.0330,0.0040,0.3690,0.167,0.06,259350,230119.7,42677,37867,50238,130326196,29.31,11155784,2.51
30,MT,Montana,2015,765062,1032949,0.7390,0.0970,0.1250,0.1150,0.1250,0.1460,0.1730,0.5020,0.4980,0.5060,0.0610,0.1300,0.0120,0.2910,0.0650,0.3150,0.3150,0.2040,0.1020,0.5900,0.0280,0.0040,0.3770,0.198,0.14,44583.3,39654.4,43100,38335,49509,30966199,40.48,5309556,6.94
31,NE,Nebraska,2015,1340308,1896190,0.7090,0.1020,0.1330,0.1230,0.1220,0.1250,0.1470,0.4970,0.5030,0.5170,0.0570,0.1060,0.0130,0.3060,0.0900,0.2690,0.3390,0.1980,0.1040,0.6680,0.0220,0.0040,0.3060,0.195,0.31,94681.7,84839.7,49716,44548,54996,45353000,33.84,1224655,0.91
32,NV,Nevada,2015,2104292,2890845,0.7340,0.0880,0.1420,0.1340,0.1350,0.1230,0.1460,0.5010,0.4990,0.4460,0.0550,0.1420,0.0240,0.3330,0.1440,0.2790,0.3410,0.1550,0.0810,0.5810,0.0500,0.0040,0.3650,0.142,0.16,125088.6,112064.5,43783,39224,52431,72566303,34.48,2011931,0.96
33,NH,New Hampshire,2015,1014541,1330608,0.7580,0.0980,0.1170,0.1180,0.1540,0.1520,0.1640,0.4940,0.5060,0.5110,0.0560,0.1240,0.0110,0.2990,0.0690,0.2850,0.2890,0.2190,0.1370,0.6470,0.0290,0.0020,0.3220,0.165,0.3,72779.6,65022.4,54166,48393,70303,47399000,46.72,2916914,2.88
34,NJ,New Jersey,2015,6559718,8958013,0.7390,0.0880,0.1290,0.1300,0.1480,0.1320,0.1500,0.4880,0.5120,0.4890,0.0620,0.0850,0.0180,0.3460,0.1090,0.2850,0.2300,0.2330,0.1430,0.6080,0.0430,0.0010,0.3480,0.16,0.12,530303.1,454670.3,58425,50093,72222,137429331,20.95,2478202,0.38
